MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
SC30,RL,3.9318256327243257,9.14,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1.9459101490553128,7.571473648851271,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.84354441703136,Unf,0.0,5.796057750765372,6.511745329644728,GasA,TA,Y,SBrkr,6.511745329644728,0.0,0.0,6.511745329644728,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,Missing,Attchd,1941.0,Unf,1.0,234.0,TA,TA,N,0.0,4.736198448394496,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2009,WD,Normal,206803.33
SC80,RL,4.409155302062135,9.23,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,2.302585092994046,7.583756300707112,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,6.47543271670409,Unf,0.0,0.0,6.47543271670409,GasA,Ex,Y,SBrkr,6.8679744089702925,0.0,0.0,6.8679744089702925,0.6931471805599453,0.6931471805599453,0,0.0,0,0.6931471805599453,TA,1.3862943611198906,Typ,0.0,Missing,Attchd,1965.0,Unf,1.0,364.0,TA,TA,Y,4.48863636973214,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2006,WD,Normal,201959.28
SC85,RL,4.248495242049359,9.23,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,1.791759469228055,7.582229194276461,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.665683717782408,Unf,0.0,4.955827057601261,6.83087423464618,GasA,TA,Y,SBrkr,6.907755278982137,0.0,0.0,6.907755278982137,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,5.017279836814924,4.290459441148391,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2006,WD,Normal,170481.28
SC20,RL,4.605170185988092,8.87,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1.791759469228055,7.584264818389059,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.198497031265826,LwQ,5.926926025970411,5.831882477283517,6.796823718274855,GasA,TA,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Detchd,1966.0,RFn,1.0,384.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,May,2007,WD,Normal,187196.42
SC90,RM,4.23410650459726,9.1,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,1.791759469228055,7.590346945602565,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.1846291527173145,6.371611847231857,0.0,7.551186867296149,0.0,0.0,2,0.0,4,1.0986122886681098,TA,2.19722457733622,Typ,0.0,Missing,Attchd,1978.0,Unf,2.0,539.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Apr,2010,WD,Normal,193912.67
SC20,FV,4.290459441148391,9.06,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,1.791759469228055,7.605890001053122,2009,Gable,CompShg,CemntBd,CmentBd,Stone,4.290459441148391,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.842683282238422,Unf,0.0,5.899897353582492,7.170888478512505,GasA,Ex,Y,SBrkr,7.181591944611865,0.0,0.0,7.181591944611865,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,Missing,Attchd,2009.0,RFn,2.0,552.0,TA,TA,Y,4.912654885736052,4.727387818712341,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2009,New,Partial,260247.19
SC50,RM,3.970291913552122,8.74,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,1.791759469228055,7.57455848420248,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,N,SBrkr,6.511745329644728,5.484796933490655,0.0,6.816735880594968,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.3862943611198906,Typ,0.0,Missing,None,1952.4,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2006,WD,Normal,270110.34
SC160,RM,3.091042453358316,7.43,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1.791759469228055,7.586803535162581,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,5.468060141135132,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.511745329644728,6.511745329644728,GasA,TA,Y,SBrkr,6.511745329644728,6.304448802421981,0.0,7.105786129481271,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,2.079441541679836,Typ,0.0,Missing,None,1978.8,None,0.0,0.0,None,None,N,5.308267697401205,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Apr,2006,WD,Abnorml,278652.16
SC20,RL,4.204692619390966,8.96,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.791759469228055,7.583247524303362,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.746203190540153,LwQ,6.398594934535208,0.0,6.816735880594968,GasA,TA,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Attchd,1964.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Nov,2006,WD,Abnorml,400955.25
SC20,RL,4.02535169073515,9.02,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1.791759469228055,7.585281078639126,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.525452939131784,LwQ,6.20050917404269,5.351858133476067,6.859614903654202,GasA,Ex,Y,SBrkr,7.10002716662926,0.0,0.0,7.10002716662926,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,TA,Attchd,1968.0,Unf,1.0,322.0,TA,TA,Y,0.0,4.158883083359672,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2008,WD,Normal,331989.22
SC50,RL,4.3694478524670215,9.26,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,1.9459101490553128,7.575584651557793,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.771441123130016,TA,TA,CBlock,TA,TA,Mn,Rec,5.2832037287379885,Unf,0.0,6.739336627357174,6.947937068614969,GasA,Ex,Y,SBrkr,7.063903961472068,6.520621127558696,0.0,7.52131798019924,0.0,0.0,2,0.0,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,1949.0,Unf,1.0,315.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,Jan,2007,WD,Normal,542513.7
SC20,RL,4.499809670330265,9.28,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.3862943611198906,7.576609766973037,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3.80666248977032,TA,TA,CBlock,TA,Fa,No,LwQ,6.6293632534374485,Unf,0.0,7.2305631534092925,7.667158255319148,GasA,TA,N,FuseA,7.667158255319148,0.0,0.0,7.667158255319148,0.0,0.0,2,0.0,4,0.6931471805599453,TA,2.079441541679836,Mod,0.0,Missing,Detchd,1951.0,Unf,2.0,528.0,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Oct,2006,WD,Normal,317616.97
SC60,RL,4.110873864173311,9.64,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,1.791759469228055,7.60339933974067,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.586171654854675,Unf,0.0,4.174387269895637,6.670766320845874,GasA,Ex,Y,SBrkr,6.670766320845874,6.555356891810665,0.0,7.307202314764738,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,Gd,Attchd,2004.0,Fin,2.0,388.0,TA,TA,Y,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0.0,None,None,None,0.0,Feb,2008,WD,Normal,333927.97
SC80,RL,4.189654742026425,9.26,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,2.19722457733622,7.580189417944541,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.158883083359672,TA,Gd,CBlock,TA,TA,Av,GLQ,6.230481447578482,Unf,0.0,4.406719247264253,6.3784261836515865,GasA,Ex,Y,SBrkr,7.037905963447182,0.0,0.0,7.037905963447182,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1958.0,RFn,1.0,264.0,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,None,MnWw,None,0.0,Jun,2007,WD,Normal,256953.55
SC60,RL,4.465908118654584,9.59,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,1.791759469228055,7.60489448081162,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.31748811353631,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.796823718274855,6.796823718274855,GasA,Ex,Y,SBrkr,6.796823718274855,6.946975992135418,0.0,7.56734567601324,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,BuiltIn,2007.0,Fin,3.0,668.0,TA,TA,Y,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0.0,None,None,None,0.0,Jan,2008,WD,Normal,323672.5
SC20,RL,4.290459441148391,9.09,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,2.19722457733622,7.583756300707112,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.707110264748875,TA,TA,CBlock,TA,TA,No,ALQ,6.39024066706535,Unf,0.0,5.762051382780177,6.816735880594968,GasA,Ex,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,Missing,Detchd,1992.0,Unf,2.0,576.0,TA,TA,Y,0.0,5.484796933490655,0.0,0.0,0.0,0.0,None,None,None,0.0,Dec,2008,WD,Normal,214572.94
SC120,RL,4.189654742026425,9.08,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,1.791759469228055,7.605392364814935,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.642486801367256,Ex,TA,PConc,Ex,TA,No,GLQ,7.340186835320115,Unf,0.0,5.093750200806762,7.440146680662688,GasA,Ex,Y,SBrkr,7.440146680662688,0.0,0.0,7.440146680662688,0.6931471805599453,0.0,1,0.6931471805599453,1,0.6931471805599453,Ex,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2008.0,Fin,3.0,1052.0,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,5.41610040220442,0.0,None,None,None,0.0,Oct,2008,New,Partial,208244.84
SC80,RL,4.262679877041316,8.98,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1.791759469228055,7.581209826196346,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.502790045915623,Unf,0.0,6.016157159698354,6.98100574072173,GasA,Gd,Y,SBrkr,7.318539548567902,0.0,0.0,7.318539548567902,0.0,0.0,2,0.0,4,0.6931471805599453,TA,2.079441541679836,Maj1,0.0,Missing,Basment,1960.0,Unf,1.0,404.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,Aug,2008,WD,Normal,480085.12
SC90,RL,4.273884476054178,9.85,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,1.791759469228055,7.589841512182657,1977,Shed,CompShg,Plywood,Plywood,None,0.6931471805599453,TA,TA,CBlock,Gd,TA,No,GLQ,6.212606095751519,Rec,5.356586274672012,6.481577129276431,7.216709486709457,GasA,Ex,Y,SBrkr,7.216709486709457,7.138866999945524,0.0,7.8713112033234065,0.0,0.0,2,1.0986122886681098,4,1.0986122886681098,TA,2.5649493574615367,Typ,0.6931471805599453,TA,BuiltIn,1977.0,RFn,2.0,600.0,TA,TA,N,5.049856007249537,3.218875824868201,4.983606621708336,0.0,0.0,0.0,None,None,Gar2,9.024131268455037,Aug,2007,WD,Normal,191959.03
SC90,RL,4.262679877041316,8.95,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,1.9459101490553128,7.582229194276461,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.795790545596741,TA,TA,CBlock,TA,TA,Av,ALQ,6.689599269178967,Unf,0.0,5.717027701406222,7.009408932708637,GasA,TA,Y,SBrkr,7.0825485693553,0.0,0.0,7.0825485693553,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1962.0,Unf,2.0,540.0,TA,TA,Y,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,May,2006,WD,Normal,134194.98
SC90,RL,4.262679877041316,9.19,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,1.791759469228055,7.582229194276461,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.110696122978827,0.0,0.0,7.110696122978827,0.0,0.0,2,0.0,2,1.0986122886681098,TA,1.9459101490553128,Typ,0.0,Missing,CarPort,1962.0,Unf,2.0,462.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Mar,2007,WD,Normal,195672.31
SC20,RL,4.499809670330265,9.41,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.791759469228055,7.580699752224563,1959,Hip,CompShg,Plywood,Plywood,BrkFace,5.198497031265826,TA,TA,CBlock,TA,TA,No,Rec,6.90875477931522,Unf,0.0,5.241747015059643,7.080867896690782,GasA,Fa,Y,SBrkr,7.080867896690782,0.0,0.0,7.080867896690782,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1959.0,RFn,2.0,531.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,May,2010,COD,Abnorml,126935.15
SC70,RH,4.02535169073515,9.05,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,1.9459101490553128,7.555905093611346,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0.0,6.846943139585379,6.846943139585379,GasA,TA,N,FuseA,6.932447891572509,6.846943139585379,0.0,7.583247524303362,0.0,0.0,1,0.6931471805599453,4,0.6931471805599453,TA,2.079441541679836,Typ,0.0,Missing,None,1987.8,None,0.0,0.0,None,None,N,0.0,5.262690188904886,0.0,0.0,0.0,0.0,None,None,None,0.0,Nov,2008,WD,Abnorml,191046.22
SC70,RL,4.574710978503383,9.48,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,1.791759469228055,7.557472901614746,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.617402977974478,6.617402977974478,GasA,Gd,Y,FuseF,6.794586580876499,6.794586580876499,0.0,7.487173694213739,0.0,0.0,1,0.6931471805599453,4,0.6931471805599453,TA,2.302585092994046,Typ,0.0,Missing,Detchd,1914.0,Unf,1.0,180.0,Fa,Fa,N,5.318119993844216,3.713572066704308,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2006,WD,Normal,185735.72
SC160,RL,3.610917912644224,7.87,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,1.791759469228055,7.602900462204755,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,4.672828834461906,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.639875833826536,6.639875833826536,GasA,Ex,Y,SBrkr,6.639875833826536,6.760414691083428,0.0,7.394493107219038,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,Missing,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0.0,3.332204510175204,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2010,WD,Normal,190013.92
SC60,RL,3.737669618283368,9.42,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.60339933974067,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.742880635791903,6.742880635791903,GasA,Ex,Y,SBrkr,6.742880635791903,7.004881989712859,0.0,7.575071699507561,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2006,WD,Normal,191042.42
SC20,RL,4.158883083359672,9.48,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,1.791759469228055,7.603897968521881,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.040536390215956,7.040536390215956,GasA,Ex,Y,SBrkr,7.040536390215956,0.0,0.0,7.040536390215956,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Mar,2006,WD,Abnorml,172222.17
SC20,RL,4.174387269895637,9.11,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,1.791759469228055,7.604396348796338,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.49650756146648,Gd,TA,PConc,Gd,TA,Av,GLQ,6.061456918928017,Unf,0.0,6.955592608396297,7.29776828253138,GasA,Ex,Y,SBrkr,7.3031700512368,0.0,0.0,7.3031700512368,0.0,0.0,2,0.0,2,0.6931471805599453,Ex,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2006.0,RFn,2.0,472.0,TA,TA,Y,4.795790545596741,3.5263605246161616,0.0,0.0,0.0,0.0,None,None,None,0.0,Dec,2007,WD,Normal,160652.2
SC60,RL,4.189654742026425,9.01,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.602900462204755,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.53338948872752,Gd,TA,PConc,Gd,TA,No,GLQ,6.311734809152915,Unf,0.0,5.814130531825066,6.785587645007929,GasA,Ex,Y,SBrkr,6.785587645007929,6.785587645007929,0.0,7.478169694159785,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.0,Missing,Attchd,2003.0,RFn,2.0,543.0,TA,TA,Y,0.0,4.158883083359672,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2008,WD,Normal,154315.48
SC20,RL,4.430816798843313,9.2,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,1.9459101490553128,7.60489448081162,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.432483807917119,7.432483807917119,GasA,Ex,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2007.0,RFn,3.0,954.0,TA,TA,Y,0.0,4.04305126783455,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2007,New,Partial,115227.0
SC85,RL,4.454347296253507,9.27,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,1.9459101490553128,7.5883236773352225,1974,Gable,CompShg,Plywood,Plywood,BrkFace,4.406719247264253,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.786716950605081,LwQ,5.1298987149230735,0.0,6.960347729101308,GasA,TA,Y,SBrkr,7.068172000388042,0.0,0.0,7.068172000388042,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553128,Typ,1.0986122886681098,TA,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Jan,2010,WD,Family,126000.06
SC20,RL,4.68213122712422,9.54,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,1.791759469228055,7.604396348796338,2006,Gable,CompShg,VinylSd,VinylSd,None,6.296372400224832,Ex,TA,PConc,Ex,Gd,Gd,GLQ,7.234898420314831,Unf,0.0,6.53813982376767,7.638679823876112,GasA,Ex,Y,SBrkr,7.638679823876112,0.0,0.0,7.638679823876112,0.6931471805599453,0.0,2,0.6931471805599453,2,0.6931471805599453,Ex,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2006.0,Fin,3.0,850.0,TA,TA,Y,5.37989735354046,5.438079308923196,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2006,New,Partial,142518.5
SC70,RL,4.312140507209715,9.34,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,2.079441541679836,7.5652752818989315,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.675823221634848,6.675823221634848,GasA,Fa,Y,SBrkr,6.675823221634848,6.587550014824796,0.0,7.325148957955575,0.0,0.0,1,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,1.0986122886681098,Gd,Detchd,1931.0,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2006,WD,Normal,120714.39
SC80,RL,4.3694478524670215,9.4,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,2.079441541679836,7.59337419312129,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.31748811353631,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.373319789577012,6.373319789577012,GasA,Ex,Y,SBrkr,7.039660349862076,6.591673732008658,0.0,7.533158807455563,0.0,0.0,3,0.6931471805599453,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,5.594711379601839,4.727387818712341,0.0,0.0,4.997212273764115,0.0,None,None,None,0.0,Jan,2007,WD,Abnorml,118541.92
SC60,FV,4.189654742026425,9.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.603897968521881,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.6293632534374485,6.6293632534374485,GasA,Ex,Y,SBrkr,6.6293632534374485,6.682108597449809,0.0,7.348587530927593,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,Missing,Attchd,2005.0,RFn,2.0,615.0,TA,TA,Y,0.0,3.828641396489095,0.0,0.0,0.0,0.0,None,None,None,0.0,Mar,2006,New,Partial,125687.734
SC80,RL,4.26549281841793,9.42,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,1.791759469228055,7.589335823170617,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.817111159963204,TA,TA,CBlock,TA,TA,Av,GLQ,6.29156913955832,Unf,0.0,6.161207321695077,6.920671504248683,GasA,TA,Y,SBrkr,6.942156705699469,0.0,0.0,6.942156705699469,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1976.0,Unf,3.0,888.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2010,WD,Normal,135943.0
